user_id,stars,text,date
55cRvURLDKLEdWlNDWnBWg,5,"We (2 couples) dined at GW Fins on a Wednesay evening and thoroughly enjoyed the food, service, and decor. Excellent menu and tasty food. Our only complaint was that the acoustics in the restaurant amplify sounds, making conversation difficult. Overall, however, a splendid dining experience.",10/30/2021 15:48
RjdZ2sSWY4GREWDp_ms5Vw,2,"What a shame!  This movie house has been renovated and unfortunately, they missed doing it for the customers satisfaction!  

First - what's good:  The heating and air conditioning are great.  In fact, they tend to set the air on super chill, so take boots and socks to keep warm.  The projection and sound systems are state of the art and wonderful.

And then the good news stops.

The seats, while bigger than the previous ones, are still aligned, so you can't see over the head of the person in front of you!  Why, oh why, couldn't they offset the seats so everyone could see?  Then there is the problem of the first seven rows... for some curious reason, these rows are more elevated than those behind them.  Which means that anyone sitting in rows 8-12 cannot see at all!!!!!   My question is this... why didn't they just increase the slope and make it so everyone could see the screen?

The screen has been raised quite a lot, so you would think everyone could see, but it's still a problem.  And, since this theater is all about the interviews with celebrities, why, oh why, didn't they put in a platform so we could see them during the Q&A's?  No one but the first couple of rows can see the interview because the celebrities are seated so low...

And, the promised improvements to the snack bar area are nowhere to be seen.  It's still too small; in the way of entry to the cinema and sells crap snack foods.  Gosh - they moved the popcorn to the opposite side... is this supposed to be an improvement?!  I think not.  And the air-popped popcorn is just as awful as the previous stuff.

What a shame, is all I can say.  They spent millions of $'s on this reno, and it has not improved things at all.",9/26/2017 19:10
BnGCmZR42UdiZLV7Tngj9A,1,This plumber was chosen by the Manchester group. I have a home protection agreement. My tenant was complaining the hot water was only lasting 10 minuites when taking a shower then it would get luke warm the plumber came out and said the water heater needed to be replaced. My service plan had $750 limit on trouble shooting and repairs $200 was used and no trouble shooting was done to fix the water heater the cost to install a water heater was $985. I should have only have to had paid $235 but instead I wound up paying $435. you should not have taken the $200 since you did not do any trouble shooting to repair the water heater.,7/1/2017 6:26
4NDt10sK8nBbKnWWArgpfQ,5,The local honey latte might be the best latte I've ever had. Highly recommend iced with oat milk,9/14/2021 16:18
LXoudyC0Imcw6ThovE8-8w,4,"Came for weekday lunch, arriving at noon. We were promptly seated in a nice booth. I do actually wish we'd come for dinner because the lunch menu is more limited. Also, their dosa section of the lunch menu was unavailable today which was disappointing. 

Our group of 3 eventually settled on 3 dishes to share plus an order of garlic naan. We ordered the Cauliflower Manchurian Bezule, the chicken curry, and the ""Tumeric"" special chicken biryani. 

The Cauliflower dish was an appetizer and arrived first. It had a nice little kick of heat and was quite good. The rest came out all together. The dishes were definitely good, but not my favorite in the context of other amazing Indian food I've enjoyed. I really wish I could've tried some of the dishes on the dinner menu!! We devoured the naan (no surprise there)!

Attentive, welcoming and quick service and nice atmosphere inside the restaurant keeps it a 4-star experience.",10/29/2021 1:40
SUKFd9SXGoS5y-48hg3xwg,5,"Stopped by twice since they opened. Once just the husband and myself and the second was with our neighbors. 

We ordered the ribs one time and the jerk chicken on the second visit. 

Atmosphere: bright, lively, clean, modern and Jamaican.  Positive messages and empowering messages all over. 

Staff: every staff member was positive, constantly positive, friendly and makes great recommendations. They engaged with us the entire time

Food: ribs were hot, full of flavour and delicious. Rib meat fell right of the bone. The spices were so good.  The rice and beans were juicy, full of spices and delicious. Cabbage -I don't like cabbage but I loved theirs. Sweet, crispy, cooked to perfection, and delicious. We got the mild sauce. The taste caught me off guard. Has such a unique great flavour. By far one of the best we have ever had! 
The jerk chicken was the best. Juicy. Full of wonderful flavour. Chicken peeled right off the bone. Cooked perfectly.  Amazing taste. 

Overall: great addition to our diverse neighborhood. We will be back on a regular basis. They did such a great job with their vision and execution.",4/11/2021 22:00
WYqeQxHU0Hqq0x5d173EIw,3,"The service wasn't great . We sat inside and had flys drop into our OJ. When asked to move we was told we would have to be put back on the waitlist,when there was open tables available. I asked for the candy maple bacon but was given regular bacon .  Was so looking forward to the candy maple  ..",11/3/2021 18:15
Grg4KcIRq7OVt_hBi5KPTA,1,"We've been going to McCordsville Veterinary Hospital for about 5 years, and spending $3,000 for its care in that time.  The Doctors are professional, thorough and attentive.  However, the issue we have is with the front-office staff, the face of the practice.  I've had more than one negative encounter with the check-in staff, but this encounter was inexcusable.  

Our dog injured herself and I wanted to just get an initial assessment on the severity of the wound. My thought was could it wait until I scheduled an appointment for the next day, or should something be done immediately?  

I asked the check-in staff at McCordsville Veterinary Hospital if someone could just take 5 minutes and look at the wound.  I admit, the time was later in the afternoon, but I was told there was no way anyone could see my pet.  I could take her to the Animal Emergency Hospital in Carmel, followed with that ""is all we can offer"". I was also offered an appointment the next day, which I took.

Intuitively I thought the injury wasn't life-threatening, but I wanted peace of mind and the animal's health ensured. I drove to McCordsville Veterinary Hospital and called from the lot, to ask again if someone would just come out and assess our dog's wound.  As I waited with the other two cars in the lot, I was again told it was not possible for anyone to come out. 

I took her to a nearby groomer, thinking she could be helpful.  The groomer gave me her opinion, and a referral to a nearby Vet, Oaklandon Family Vet.  I called that Vet on my way there to explain the situation.  Without any established relationship, or hesitation the Vet said to bring my dog in, but that I may have to wait until they could get my pet in between appointments.  

As I waited with the 4 other cars at the curbside, the Oaklandon Family Vet examined the dog, described what she found and prescribed treatment.  It was all over within 45 minutes after leaving the McCordsville Vet.  

There is this overriding schedule rigidness in the McCordsville Veterinary Hospital's practice that I have experienced more than once.   Even more maddening was when the practice called our home to confirm the next day's appointment.  A Vet from the practice got on the phone with my wife, while I was en-route with our dog to the new Vet, again explaining why McCordsville Veterinary Hospital couldn't see the animal.  I believe altogether my wife and I spent 15 minutes on the phone being told how there was no time to see our dog.  

The Oaklandon Vet has since called us to see how our dog is doing.  That's remarkable service.  They're our veterinarian now.",7/18/2020 16:09
BKEBA_sjnrFXPfccRJrPPw,1,The store opens at 11 so we showed up at 11:15 to get cookies and the workers of the store just ignored us and kept the doors locked as we stood outside. I understand if they were slow on getting things set up but at least let the customers know. finally after a few minutes a worker came out and unlocked the door and didn't say a word to us. just very rude.,9/13/2020 16:18
j14WgRoU_-2ZE1aw1dXrJg,4,"Masala Kitchen Kati Rolls and Platters really hit the spot after a long day of traveling. The rolls here were cooked to order and delicious. They were also affordable and served up fast. What more can you ask for?

We had a late check-in at our hotel and were hungry. We ended up leaving our hotel for dinner around 11:15pm. I looked on Yelp for a good, quick, casual place to eat that was also open late. We were tired and I didn't feel like eating at a sit-down restaurant. Masala Kitchen popped up and checked all the boxes. They're open until 3:30am on Friday and Saturday nights. A friend also recommended this place to us.

This is a small fast-casual restaurant located in Center City, just four blocks from Philadelphia City Hall. It's right next to the entrance of a public parking garage. Seating inside is limited to about 24 seats. They have standard two-tops with Tolix chairs and a couple long high-tops with Tolix stools.

During our visit late on a Friday night between 11pm-12am, there was a small, but steady stream of customers. Most of the orders were takeout and delivery. We were the only dine-in customers at the time. The restaurant had plenty of staff on-hand. The kitchen is open. Bottled and canned drinks (from a fridge), sauces, eating utensils, and napkins are self-serve. The space itself is simple and looked relatively new and clean. The ambiance is that of a takeout joint. Since this restaurant is close to a lot of bars, it's perfect for those wanting a late-night snack or meal after a night on the town.

The menu is in the business name: kati rolls and platters. Kati rolls are an Indian street food from Kolkata (Calcutta), West Bengal. Masala Kitchen offers 14 varieties of kati rolls, ranging in price from $4.50 to $5.75 a roll. Buy two kati rolls, get $1 off. One or two rolls is good enough for a meal for most people. Ingredient options include chicken, beef, lamb, paneer (cheese), egg, vegetables, potatoes, Indian spices, and more.

The platters remind me of the platters you can get from The Halal Guys. For example, they have a Chicken-N-Rice platter ($8.75) and the self-serve sauces are similar too -- creamy white and spicy red. In addition, you can get biryani ($9.25-$10.00 each) and a paneer platter ($10). Drinks include mango and rose lassi ($3.70 each), chaas (an Indian yogurt drink, $3.70), masala chai ($3), and more.

The two of us ordered and split the following three rolls:

* Chicken Masala ($5.75) - marinated grilled chicken with Indian creamy tomato sauce ""Makhani"" and crispy onions
* Achari Paneer ($5.50) - marinated paneer with hint of mango pickle sauce, fresh mint-coriander chutney, and crispy onions
* Mix Veggie ($5.50) - fresh pea, carrot, and green bean mixture cooked in Indian spices with fresh mint-coriander chutney and crispy onions plus egg (+$0.50)

These rolls were great. My favorite was the achari paneer, but I'm fan of paneer. Everything was made fresh to order and came out piping hot. Each roll was wrapped in brown paper and Sharpied to identify the rolls.

The kati rolls are wrapped in what the restaurant calls a ""tawa roti."" Traditionally, tawa refers to the round, flat metal griddle used in Indian cooking. The roti here had a nice thickness to it, soft, and kind of fluffy with a sort of pillowy texture, lightly charred and appetizing. I like to describe Masala Kitchen's kati rolls as the Indian equivalent of the Taco Bell Chalupa or Gordita. In terms of the shell/wrap, they are more similar to the Gordita (softer, less crispy, not deep fried).

Each of the rolls was packed with flavor. If you like Indian food, I don't think the kati rolls here will disappoint you. The authentic, aromatic, and mouthwatering flavors were all there. The Mixed Veggie roll had a mushier consistency than the other rolls, but that wasn't surprising given the ingredients. I think adding egg to that roll really enhanced it. On the menu and item descriptions above, ""crispy onions"" refer to fresh, raw slices of red onion.

For sauces, I recommend getting a cup of the white sauce, adding a little bit of red to it, and mixing them together. The red sauce is quite spicy so a little goes a long way. The sauces by themselves are tasty too, so really it's a matter of personal preference. I dipped the rolls into the sauce mixture each time I took a bite. Yum.

Vaishali was our server and she was nice. Masala Kitchen uses the Revel POS system. Transactions, including tipping, are handled on a tablet and you can send yourself an itemized receipt.",7/12/2019 19:07
JewsUq_3GaFEtVaoFwiigg,4,I had not returned to this location in years due to a bad experience. My friend said he liked the place so we went. The place had changed but had the food? They had a Mongolian grill which was well stocked and excellent. The regular food was a notch above most Chinese buffets and they kept it well stocked. Lots of variety and choices to keep you coming back for more. The deserts were pretty much the same as all the rest of the Chinese buffets in the United States. Luckily watermelon was in season so that was a tasty end to my meal. My buddy and I walked out of there stuffed for less than $25 bucks. I will return.,8/1/2021 20:36
i-At4CrWf3lljSl_yYg9eA,5,"Good prices vs quality thrift store for Brandon/Valrico. Large selection, sorted by not only size but also color, which I love. Many mixed pieces from designer to ordinary. I found most of the styles to be on the younger side, a plus for 30 year old me, as many consignment shops have an over abundance of pieces I consider for the 60+ community. Clean, open environment, with friendly customer service. Changing room didn't seem to have a limit, had a true mirror, and several hooks - all good things. Will definitely be back.",11/7/2019 22:16
eUtXuZ_FXE0CkJa7JWpKbw,4,"This place is huge!!!! Love the location. Lots of goodies to choose from. Everything tasted great. 
We had the mussels, truffle Mac, and calamari. I would skip the calamari next time. I would go for the truffle Mac for sure. Mussels were spicer than I thought. 
My server Sam was AMAZING.",5/18/2021 21:18
QmBUme__1kdBt8FkF3H6Kg,5,"Service couldn't have been better at the bar and food was incredible. I had the red snapper and and the salty malty for desert. Food, service, and ambiance can't be beat.",11/11/2021 0:53
83210-qORiXnpY8xumztQg,5,"Beautiful restaurant, great food, and excellent service. Juan was our waiter, his knowledge and friendliness made our visit to Santa Barbara that much special. Thanks to Julio(food runner) for his attention to detail, the staff is very friendly. Delicious food, and dessert.",11/9/2021 3:17
eCKcDIKdLOD4NYZsSjJFBw,5,"Although ordering during a busy Saturday night, Lemar had my order to me hot and fresh within an hour. Door Dash had failed to bring my order from Easy Pizza, so I was thrilled that Domino's came through. Delicious.",11/14/2021 2:05
njGErYO631o2vyrfU_TXxg,5,"Came to Nashville to experience amazing music and food. Found both! I'm from California so good Mexican food is difficult to find. I found it in Nashville. Blanco Cocina hits the trifecta. Great food, great atmosphere and GREAT service. Our server Maya was amazing, she was friendly, fun and provided awesome service. I highly recommend Maya and Blanco in Nashville.",11/15/2021 3:42
Z77nv58bFXPVVk-78jSbew,5,"Warm, friendly  & welcoming.  Wonderful customer service & very helpful with suggestions for after visit care. Would highly recommend Fabriq Spa to family & friends.",4/3/2016 15:22
rE5bub-n3Kgqn3zNQJmZgg,5,"I have always had good experiences here. They're good is really good ""bar"" food but also other good healthy options. I really like that they have lettuce wrap burgers and you can make any burger option with chicken breast, veggie burger, turkey burger or the regular angus beef! Turkey burger was pretty good I was impressed. I got it with Swiss and mushrooms super good. I love the firestone shrimp app and Mac n cheese as well. Tons of beer options and TVs. Friendly service and bartender. I will deff keep coming back. I also order from Uber eats sometimes and that's good as well.",11/19/2021 4:09
JHmVP1m--N9cZc1bWgYNNQ,4,"We have been here now three times... the first two times we had excellent service with the servers attentive and through. This last time, we had to ask for napkins and water. Thank God we had Cuban sandwiches as we weren't t given utensils either. I asked for Cuban coffee ""sin azúcar"" but got a cup full of sugar. No ketchup was given with the fries :( and they weren't hot either. The food is mostly good and the Cuban sandwich was also good, but I have had better... 
It's always busy, and seemingly a hub for Cuban locals.  All in all it's alright, but the owners need to make sure the servers stay on top of their game.",5/16/2021 19:02
4MD8nErbBB5k5ch6fL925A,5,Just had a hand wash and interior cleaning. They did a fantastic job on my car! Would highly recommend them. Will be coming back for a detailing when my car needs it. :),4/30/2021 20:10
r4S6P5FzonwZVj_Vt4mgOw,1,I ordered our food at 5:30 pm with a 30 -40 minute delivery window.  Now approaching 2 hours and 15 minutes and no pizza. This is for my kids who are now starving.  They are not answering the phones.  It is going to a default Verizon message saying they aren't answering phones.  Completely unacceptable.,11/21/2021 0:44
ahBQBZqtDP-6KgXZqWdoLw,4,"I checked "" yes"" in good for kids, and I would say there are definitely some options that my daugther would eat.  She really loved the asparagus soup served that day.  For infants...  not so much, my son spent his time in the car seat in the floor so I would think some more highchairs would be helpful.  The day we went was pretty busy, but the servers were helpful and timely.  Overall a very good experience and a MOST WELCOME addition for us long time Nashville vegetarians!",3/16/2010 15:53
Snibkmu9icOiNSKvnQEFNA,4,"I visited El Jefe's on a Sunday evening. I sat at a video poker free seat at the front bar alone. 

I sat there for over five minutes while three staff members, including a manager, buzzed around the bar helping customers and counting inventory. I got up, went to the back bar where the staff were gathered, and told them I was sitting there. 

The manager brought me water and a few minutes later one of the bartenders came over to take my order. He was very friendly! 

I asked for a mezcal margarita. Instead, he made me the signature Cadillac Margarita with a mezcal floater. I'm not a Cadillac fan, but, the acid and savory nature of the mezcal cut through the sweetness of the OJ. It was so good - I ordered a second! 

I ordered the quesabirria (the bartender said it was great and I love it!), however, the kitchen was out (it's a rather special dish, so I wasn't surprised). I asked his other favorite dish and he recommended the Shrimp Diablo Tacos. And yes - he was very genuine in his suggestion. 

It was a hearty portion with refried beans, fresh salsa, rice, and two tacos. 

I requested chips and salsa twice from the bartender but did not receive them. I love crunch with my Mexican food, and I'm happy to pay extra for chips and salsa. I noticed that folks in the dining room around me were getting complimentary chips. However, I noticed people by themselves weren't. Since I did not receive them from the bartender, I asked the runner who brought my food. He had to go out of his way to ask the manager if he could give me chips and salsa. She said yes.

As a woman who travels around the world alone, nothing annoys me more than being ignored, ""missed,"" or denied the same thing as couples or larger groups. Just give me a smaller portion, fine by me. 

Regardless, my tacos were delicious and the chips and salsa were, too. 

Overall, I'd visit El Jefe's again. The design was cute, food was good, cocktails strong, and once I got their attention - the staff was friendly and attentive.",11/18/2021 3:12
_yQERMY15jwEKaG8U2LlnQ,1,"Im usually not the type of person to write reviews, but my experience with this practice was one for the books. Unfortunately, 0 stars was not an option so I had no other choice but to give 1 star. I came to this practice to get fitted for orthotics. I was personally told by Jennifer Berlin that my insurance ONLY covers orthotics if I am a diabetic (which I am not a diabetic) and that I need to pay almost $500 for orthotics directly to the office. I personally called my insurance company to verify if this information was accurate, which was not the case. The insurance company informed me that I DO NOT HAVE TO BE A DIABETIC to get orthotics. I called the office back to inform them of my conversation with the insurance company along with providing them with a reference number. The girl Danielle who I guess is the office manager, who felt the need to tell me that she's been in the medical field for 12 years (irrelevant), basically said that she is not going with what the insurance company is telling me since its not accurate info and that I need to pay them 100% of the cost. I find this absolutely insane that this practice refused to go through my insurance company for orthotics and they are even in network with my insurance company!! Total scam and money hungry people. Don't waste your time going here if you have insurance :) Oh and not to mention, the attitude of the staff here is extremely unprofessional. They talk and laugh about patients in the back, meanwhile you can hear everything from out in the waiting room. The guy who is a receptionist needs to go to a customer service 101 training class.",2/4/2021 0:01
ZWQyRKsDXKfYrP5hmlJvfA,4,"Redeem. 

Webster says:

1a : to buy back : repurchase. b : to get or win back. 2 : to free from what distresses or harms: such as. a : to free from captivity by payment of ransom. b : to extricate from or help to overcome something detrimental.

This company has redeemed itself by handling real problems with real solutions!

Based on the company's response to my previous review,  it is crystal clear that they have taken my problems seriously. Thank you! I received a reply from their business manager,  then their district manager and ultimatey,  the owner.  They were all prompt and helpful,  but the owner was exceptionally thoughtful and concerned for me, the customer, instead of just covering their behinds or giving me the corporate run around, he took the feedback and is using it to remedy any internal problems. Honestly,  that's all I could ever ask of a business, to be open to hearing a customer's perspectiveand to take appropriate action. So refreshing.  If all owners took things this seriously, I would be blown away and I am a former business consultant who knows how challenging that can be for owners and mangers to accept the feedback.  So, if you have any concerns or problems,  don't let them fester, contact this company because of 2 words: they care.  That's a rare thing. 

I don't expect much during a Pandemic,  but I do know money can be tight and PMR can be a real help. 

I believe they have and will tighten up their training and protocols so this doesn't happen to others.",9/10/2021 15:23
1fMCwimeMSVq-XfcmIjIiQ,2,"Such mixed feelings about this place. One of my first apartments 15 years ago was a few doors down and I loved this landmark corner because, you know, it's fun and funny. It doesn't take itself too seriously. So many treasures, although, after going in again today, a lot of the treasures are the exact ones I saw five or ten years ago. Whatever, it's fine. Here's what's not fine: this places smells like shit. No really, it smells like shit because the dogs (and they are great dogs, don't get me wrong) that hang out in the place use it as their personal piss pad. This is well known; in fact, there's a sign that encourages patrons to beware of possible poop. But the urine... the mildew... the utter amount of just crap. And I don't mean poop crap or the stuff on sale crap, I mean random crap that's being hoarded in the corners and under tables. It's just, well, gross, so gross that my kindergartner told me afterward that she only breathed through her mouth. I brought out of town visitors with us and immediately regretted it. Gringo Jones: hire some cleaners, send your dogs outside, and show some pride! Your neighbors WANT to support you!",8/1/2021 1:31
93UK7fFS0dASmcmtSN4MPQ,2,The burger was good and huge. It took over 40 minutes to get our cheeseburger and fries. Only a couple of regulars were in there and already had eaten when we entered and ordered. So it should not have taken that long. They were out of onion rings. The fries were cold and tasted like old oil. There were gnats.,11/26/2021 19:11
od3LplN8Cz_CemZdg9HENg,1,"So I googled ""passport photos near me"", Sparks UPS Store came up and their website even promotes the service and allows one to make an on-line appointment. Showed up at the appointment time, had to wait in line outside for 15 minutes due to social distancing, got inside, waited some more then when my turn came the clerk's response was ""oh, we don't do those"". This place is a joke. I can't imagine trusting them with an important package, or anything else.",2/3/2021 4:52
0FDTkc-BYZgNLac2OEtLog,5,"Loved all the drinks we got from Yi's! I appreciate that they were able to handle our large order efficiently despite it being close to closing. We got a mix of milk teas and hot teas. 

If you are looking for parking, the best lot is the block before by the Italian restaurant which is not metered after 6pm.",11/27/2021 14:46
20Rva3h0-zLUcChcg7zKdQ,1,"I would have to agree with all reviews here.  Tried this place via Living Social deal.  I too like trying new places.  This one sure did disappoint.  Extremely loud and impossible to have a conversation.  Everything was overpriced.  Wine tasted like a $10 bottle but charge $9/glass.  The food was bland and ordinary and again way overpriced.  The gravy tasted like a powdered instant product and the potatoes were dry.  I will certainly not be back there.  Had lunch that day at Grillsmith and had a way better meal for half the price.

Live and learn I suppose.  My suggestion, don't go, save your money and hit up the Steak N Shake down the street.",4/16/2012 15:59
dJTPBU_XVUPJTdZX9w2mvA,5,"My wife and I had the best dinner there this evening. She had the chicken parmigiana, which was served on a big bed of spaghetti and was the most delicious I have ever eaten. I had the Asian chicken wings and they were super sized and had so much flavor. We will definitely be going back for more. Have to try different items on their menu, which has WAY more than pizza. The staff and owners are super friendly! Great people all around.",5/13/2018 3:08
XGnYH3jOSGUmwN_tGGHhPQ,5,"Recently, with the end of my second one-year lease approaching, I looked at new and established apartment complexes in this area.  It was an interesting search but it quickly made me fully realize that the Vintage at South Meadows is my Home. In particular, the entire Staff of management, leasing agents, and maintenance personnel are unbeatable.  The rapid and satisfactory responses to every need and situation is the best. The fully matured landscaping is incomparable.  After signing on for a full third year I am totally confident I have made the best decision for being in the location and community that is tops.",9/15/2017 12:58
3ol8yQ_46wJnv6YI__FT4A,5,We had a great time at their Miracle PopUp bar. Bartenders were very friendly and the cocktails were delicious.  Our favorites were the SanTaRex and Yippe Ki Ya Mother F****r! The Yippie Ki Yay was like a Mai Tai.  The bar was decorated with Christmas lights and Christmas music playing. Definitely got us in the holiday spirit. They even gave us a free taste of their own coffee liqueur. So fun!,12/4/2021 3:49
UkIzl8Asjj_jRuEcZStbPw,1,Came for breakfast and when we got it it came out wrong. Tried to talk to server but she was rude and acting out of this world. When our waitress came over she said the back didn't know what they were doing and started getting rude. Use to love this place but won't be back ever,12/5/2021 16:11
WLFol3JzdzVhS3g-4QCefQ,2,"This is the dive bar disguised as an Irish pub. Terrible service and mediocre drinks. Stopped in for Wednesday ayce wing special and was left without wings in front of me multiple times. Not saying I need to be fed constantly, but the attention to service by the bartenders was pathetic. The wings were greasy so much that the sauce didn't stick well. Somewhat appetizing if they were delivered with a smile, they weren't. The beers were slow to be filled as well. If you are looking for a late night crowd full of drunk regulars, this is your spot. I'd recommend avoiding this place. The 2nd star is merely for the entertainment factor of the rowdy drunk crowd, if that's your thing.",8/15/2019 3:52
qSTp1iN00cF6jJA7H5NOOg,1,"Let me start with the ONE and only good with this complex... Judy! Judy has a great attitude and is really helpful. She is a great asset to this property. 

Now the bad... the manager of this property needs an attitude adjustment. One thing I can say is that if she hates her job so much, leave so she can stop being miserable, and making everyone miserable. This property is poorly managed. Windows and doors are not properly insulated so bugs tend to creep their way in to the apartment. It's a constant problem that they don't seem to care about. Next issue I have is the kids running around the complex like animals. There were several occasions where I almost hit a kid because they simply run out on to the street with no care at all. Next is the parking. If you have a nice car, be prepared to have plenty of dings on your door and a lot of scratches. Another parking issue I have is tenants/visitors tend to park wherever they fell like. If you are on the back side of the complex, between buildings B & C, cars constantly park in front where it is a red zone. God bless the maintenance guy whom I've seen sticking warning stickers on windshield. It tends to stop for a few days, then people start parking thagain. I will attach an example of how considerate these people are. (For example, that van either parks on that road or next to the mustang parked in the handicap, who doesn't ever seem to leave). 

Units are mediocre at best. I will definitely leave this property once my lease is up. My suggestion is, don't make this your permanent ""home."" However, if you're in a financial crunch or would like to save money, this will serve its purpose. 

If you decide to live here, deal with Judy. She's very helpful. IMO, she should be running this place. I'm sure there will be significant improvements.",7/16/2017 1:01
dQaHqpAV-nJHm-gysC6YOw,1,"On Friday (3/8) afternoon, I went to the shelter to see a puppy named Cisco. When I got there I went to the front, but was told to go to the back if I wanted to see a dog. No problem. 

When I get to the back, I speak to Susie and explain my situation. 

We were looking for a companion for our dog, Luna, who was once used as a bait dog and struggles with anxiety. She needed a dog friend. 

I didn't hide Luna's history and I showed photos to Susie which showed her lack of fur and scarred appearance. Susie agreed Cisco would be a great option for us because of his calm and easy going nature. I asked if we could bring Luna in the morning to meet with Cisco. She agreed enthusiastically.

Next morning, I walk in and Cisco is covered in dried mud. We got there not long after they opened meaning he probably had that mud on him all night. 

Susie isn't there so I found another woman (blonde) and explain what I discussed with Susie. She and the brunette back there were clearly annoyed I was there. I asked if we could do the meet and greet in the front office's waiting room due to our dog being previously abandoned and we didn't want her to think we were going to leave her. We were denied. They bring Cisco out, in the rain, and as soon as the first woman saw our dog all of her walls went up.

We are completely fine with questions regarding our dog. They are understandable. We are happy to answer questions and provide examples if need be. We also understanding needing to be on your guard during meet and greets. However, the way the looked at and treated our dog was unacceptable.

Luna is obviously nervous but it isn't because of the puppy. It's because of the environment. 

Please note: Luna is mainly ignoring the puppy and not once did she show any aggression. 

The blond woman begins to imply our dog may bite the puppy even though Luna is clearly staying focused on staying with my husband.  We tell her that's never happened and we have a firm handle on her regardless. Despite this, for the next 30 minutes we continue to hear about how we ""just never know"" and about how our dog has the potential to be violent. I wonder if they'd do that if it was a scarred up lab or golden retriever? I doubt it. 

 A brunette wouldn't stop glaring at Luna and even had the audacity to ask if Luna had ""ever even been AROUND puppies?!"" in a hateful, short, accusatory voice while looking at Luna like she's a monster. Luna had puppies herself. 

As soon as they saw Luna, they made their decision on our approval status and they made it very clear. 

During the whole meet and greet, the blonde told multiple stories to try prove ""we just never know"" because she lacked the social grace to realize enough was enough (even after we expressed our frustration at her continuous accusations). She even told a story about how she found out her ""sweet"" dog was racist. Dogs reflect the prejudices of their owners so we found that interesting. She even used a story regarding a dog that'd been clearly overbred to make a point that Luna could suddenly attack. It was unbelievable. The lack of social intelligence was staggering. 

We get the concern (and I'm sure their reaction wasn't meant to be hateful or personal), but they made it clear they believed us naive and it was only a matter of time before ""Luna snapped"". Like we would endanger a puppy for the sake our own desires. The vibes made the whole thing awkward and awful. Dogs can sense that so of course Luna was afraid. I would be too if I had two women looking at me like that. 

I expressed my concerns regarding their behavior to a woman upfront who tried to act like they were just stressed and that they are one of the few to rescue puts (wrong - most adoption places do now - the fact you even see that as a badge of honor is a problem because pits shouldn't be viewed as extra special cases or more dangerous ones). I was met with what felt to be empty apologies and weak excuses. We left and found a perfect puppy at the Humane Society of Sumner County. The people there were incredible and kind. 

This was our first experience with our sweet Luna being looked at like she was a monster. Everyone who knows her loves her. 

Please see attached photos of new puppy (Remus) and our ""dangerous""  Luna - one photo is her and a tripod cat whose her bestie.  

I'm sure the dog will find a good home, but the way they spoke to us and acted towards our dog was beyond terrible. 

TL;DR: the people at this place have no social grace or manners. They make you feel like a burden and judge dogs based on appearance and act like they are the only ones who know much about dogs to the point of acting like they know YOUR dog better than you do...I'm sure they have saved many lives, but they need better bedside manner and kinder volunteers. 

Thank you",3/11/2019 22:49
HKEhAbBC5YkjRUYhedxlPg,1,"My partner had the misfortune of working here. They paid him and his coworkers weeks and a month  late. They also made him play a cat and mouse game just to get paid the full amount. He went further into debt just to cover his food during the holidays while they took their time to pay him the remainder:  3 weeks after  Christmas.
      While at first they respected his schedule, they gave him an erratic schedule the third week.
      Due to lack of supervision, he ended up assuming  the dutiES and responsibilities  of a manager while still receiving minimum wage.
      If you don't care whether you're paid on time or at all then this is the place for you !",2/11/2020 3:39
sJ4TD0566MN-5XCtaJRdmw,1,"DON'T BE A MEMBER AT ALL COST!!!
so I decided to give them a second chance cause I found a location closer to my house. Worst customer service, coward managers that don't even talk to you put the poor employees  to take the nasty conversation for her while they tell them what to say on the back. So I was sick on June 13th and forgot to cancel (dude I was feeling sickkkkk) so I called around 3pm and I said I won't make it to my scheduled appointment 12pm june the 14th ... I said "" I am sick and I don't know what is wrong with me and don't want to give it to your employee"" (oh it is all recorded (you can even tell from my voice) the poor front desk guy said ( while he pretended to understand) he need to ask his manager who said ...  ( I could hear) oh again it is recorded) no she should have called earleir... lady it is 2021 covid season and I am try to tell  you I am sick and I don't Want to expose you employees (recorded) ... she said NO I will be charged Half which I said fine but cancel  my membership which didn't happen .. they  charged me full monthly fee... I understand the whole 24 hours cancelletion thing but I WAS SICK WHICH I DIDN'T PLAN TOO... worst place and to be honest not even good at their job!",6/20/2021 21:21
m1tcFn8dkLxjrsmm98aWWw,3,"Service was fine, flavors were good but my burger and fries were cool like they were sitting for awhile.",12/11/2021 22:42
OY9XDmZIqh98AuVTISsRuw,1,"I am very surprised at the positive reviews given this post office as many people I know have had experiences there similar to mine - atrocious!!  i've had so many problems there, I don't know where to start - and they're always, always rude about it!  They lost a package of mine and yelled at me when I had the nerve to ask for it - and I am always very polite to them.  A woman working there insisted that Canada and Britain are the same place - I am not kidding!  She wanted to charge a ridiculous amount to mail a package to Canada, so I took it to the Merion post office where they did know the difference and charged half as much!  The lines are always long, the service slow and incompetent.  Seriously, go to Merion or Wynnewood where they are nice and pleasant and know what to do!",3/29/2014 2:18
gNTDu5n7sBjeifn8dZ7AvA,3,Ribs aren't as good as they used to be. Seem to be dry lately. Not sure if something has changed in the last year but something is different in my humble opinion.  Still love the hot sauce.  Had a rack so over done they were not edible.,2/9/2018 0:56
